name,dc_whole,dc_core,dc_enh,hd95_whole,hd95_core,hd95_enh
BRATS_33105.nii.gz,0.5947,0.5315,0.6053,7.071,7.071,9.129
BRATS_33106.nii.gz,0.5667,0.4979,0.5000,8.000,8.062,12.176
BRATS_33107.nii.gz,0.5582,0.4993,0.5333,10.814,11.331,12.128
BRATS_33108.nii.gz,0.6291,0.5500,0.5641,4.123,4.472,11.523
BRATS_33109.nii.gz,0.7621,0.6248,0.6267,3.162,3.606,6.617
BRATS_33110.nii.gz,0.7564,0.6923,0.7059,3.000,3.162,5.000
BRATS_33111.nii.gz,0.8632,0.7654,0.7189,2.000,2.236,6.810
BRATS_33112.nii.gz,0.8851,0.7891,0.7918,1.414,2.000,3.032
BRATS_33113.nii.gz,0.8819,0.7493,0.8030,1.414,2.236,2.000
BRATS_33114.nii.gz,0.8794,0.7496,0.8788,2.236,4.037,1.000
BRATS_33115.nii.gz,0.8470,0.7208,0.8449,2.236,4.000,1.000
BRATS_33264.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33265.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33266.nii.gz,0.0000,0.0000,0.0000,373.129,373.129,373.129
BRATS_33267.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33268.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33269.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33270.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33271.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33272.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33273.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33274.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33275.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33276.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33277.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33278.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33279.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33280.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33281.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33282.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33283.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33432.nii.gz,0.8638,0.7745,0.8522,2.236,3.000,1.000
BRATS_33433.nii.gz,0.8972,0.8078,0.8468,1.414,2.000,1.000
BRATS_33434.nii.gz,0.8803,0.7582,0.7420,2.236,3.000,1.414
BRATS_33435.nii.gz,0.8615,0.7414,0.7486,3.000,3.606,2.236
BRATS_33436.nii.gz,0.8607,0.7672,0.7911,3.162,3.606,1.414
BRATS_33437.nii.gz,0.8679,0.7495,0.7680,3.000,3.606,1.414
BRATS_33438.nii.gz,0.8777,0.7708,0.6882,2.236,3.130,4.683
BRATS_33439.nii.gz,0.8823,0.7613,0.7347,2.000,2.828,6.037
BRATS_33440.nii.gz,0.8653,0.8204,0.7229,2.000,2.000,9.849
BRATS_33441.nii.gz,0.8373,0.8171,0.8322,2.236,2.236,10.000
BRATS_33442.nii.gz,0.8101,0.7983,0.8502,3.162,3.162,1.414
BRATS_33443.nii.gz,0.7969,0.7868,0.8611,3.606,3.606,1.104
BRATS_33444.nii.gz,0.8003,0.7872,0.8630,4.055,4.123,1.000
BRATS_33445.nii.gz,0.8020,0.7930,0.8000,4.123,4.123,1.000
BRATS_33446.nii.gz,0.7776,0.7692,0.6154,4.123,4.129,2.100
BRATS_33447.nii.gz,0.7305,0.7305,0.0000,8.485,8.485,20.038
BRATS_33448.nii.gz,0.7008,0.7013,0.0000,8.544,8.544,373.129
BRATS_33449.nii.gz,0.7621,0.7628,0.0000,6.825,6.708,373.129
BRATS_33450.nii.gz,0.7944,0.7996,0.0000,5.385,5.099,373.129
BRATS_33451.nii.gz,0.7748,0.7748,1.0000,8.556,8.556,0.000
BRATS_33600.nii.gz,0.8542,0.8200,0.9286,1.414,2.000,0.919
BRATS_33601.nii.gz,0.8439,0.8502,0.7778,2.000,1.414,8.231
BRATS_33602.nii.gz,0.8432,0.8028,0.7423,1.531,2.000,6.537
BRATS_33603.nii.gz,0.8758,0.8317,0.8191,2.000,2.000,2.000
BRATS_33604.nii.gz,0.8862,0.8546,0.8800,1.414,1.414,1.000
BRATS_33605.nii.gz,0.8980,0.8571,0.8523,1.000,1.414,1.000
BRATS_33606.nii.gz,0.9090,0.8563,0.8542,1.000,1.414,1.000
BRATS_33607.nii.gz,0.9138,0.8513,0.8592,1.000,1.414,1.000
BRATS_33608.nii.gz,0.9341,0.8772,0.8746,1.000,1.000,1.000
BRATS_33609.nii.gz,0.9215,0.8693,0.8696,1.000,1.000,1.000
