name,dc_whole,dc_core,dc_enh,hd95_whole,hd95_core,hd95_enh
BRATS_34795.nii.gz,0.6544,0.6540,1.0000,25.020,25.023,0.000
BRATS_34944.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34945.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34946.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34947.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34948.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34949.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34950.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34951.nii.gz,0.0000,0.0000,0.0000,63.567,63.573,373.129
BRATS_34952.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34953.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34954.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34955.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34956.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34957.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34958.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34959.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34960.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34961.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34962.nii.gz,0.0000,0.0000,0.0000,373.129,373.129,373.129
BRATS_34963.nii.gz,0.0000,0.0000,0.0000,373.129,373.129,373.129
BRATS_35112.nii.gz,0.9187,0.9187,1.0000,1.000,1.000,0.000
BRATS_35113.nii.gz,0.9296,0.9296,1.0000,1.000,1.000,0.000
BRATS_35114.nii.gz,0.9298,0.9298,1.0000,1.000,1.000,0.000
BRATS_35115.nii.gz,0.9413,0.9413,1.0000,1.000,1.000,0.000
BRATS_35116.nii.gz,0.9529,0.9529,1.0000,0.000,0.000,0.000
BRATS_35117.nii.gz,0.9486,0.9486,1.0000,1.000,1.000,0.000
BRATS_35118.nii.gz,0.8993,0.8993,1.0000,1.414,1.414,0.000
BRATS_35119.nii.gz,0.8844,0.8842,0.0000,2.983,2.991,373.129
BRATS_35120.nii.gz,0.8673,0.8693,0.0000,4.237,4.000,19.823
BRATS_35121.nii.gz,0.8645,0.8630,0.6829,2.236,2.236,16.988
BRATS_35122.nii.gz,0.8394,0.8388,0.6981,2.828,2.236,10.361
BRATS_35123.nii.gz,0.8951,0.8601,0.6951,1.414,1.414,3.295
BRATS_35124.nii.gz,0.9026,0.8672,0.8508,1.414,2.000,1.414
BRATS_35125.nii.gz,0.9022,0.8725,0.8482,1.414,1.414,1.000
BRATS_35126.nii.gz,0.9145,0.8737,0.8337,1.000,1.414,1.000
BRATS_35127.nii.gz,0.9201,0.8817,0.8575,1.000,1.166,1.000
BRATS_35128.nii.gz,0.9368,0.9017,0.8679,1.000,1.000,1.000
BRATS_35129.nii.gz,0.9378,0.9061,0.8444,1.000,1.000,1.000
BRATS_35130.nii.gz,0.9219,0.8828,0.8470,1.000,1.414,1.000
BRATS_35131.nii.gz,0.9197,0.8828,0.8341,1.000,1.414,1.000
