name,dc_whole,dc_core,dc_enh,hd95_whole,hd95_core,hd95_enh
BRATS_33105.nii.gz,0.5767,0.5232,0.6329,9.479,9.849,8.986
BRATS_33106.nii.gz,0.5829,0.5049,0.5846,6.418,7.000,12.042
BRATS_33107.nii.gz,0.5835,0.5452,0.5121,7.176,7.498,12.777
BRATS_33108.nii.gz,0.5479,0.5214,0.5057,6.325,7.000,13.416
BRATS_33109.nii.gz,0.7127,0.6282,0.6136,3.000,3.162,10.589
BRATS_33110.nii.gz,0.7729,0.7163,0.7325,2.236,2.266,3.606
BRATS_33111.nii.gz,0.8781,0.7864,0.7113,1.414,2.000,4.683
BRATS_33112.nii.gz,0.8566,0.7557,0.7832,2.000,2.000,2.591
BRATS_33113.nii.gz,0.8227,0.6590,0.7775,2.828,3.024,3.000
BRATS_33114.nii.gz,0.8135,0.6425,0.8389,4.842,6.074,1.207
BRATS_33115.nii.gz,0.8160,0.6618,0.8362,3.162,4.499,1.000
BRATS_33264.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33265.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33266.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33267.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33268.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33269.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33270.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33271.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33272.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33273.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33274.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33275.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33276.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33277.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33278.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33279.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33280.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33281.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33282.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33283.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33432.nii.gz,0.8451,0.7557,0.8321,4.000,4.472,1.000
BRATS_33433.nii.gz,0.8929,0.7878,0.7685,2.000,2.828,1.414
BRATS_33434.nii.gz,0.8806,0.7671,0.6679,2.828,3.000,2.236
BRATS_33435.nii.gz,0.8707,0.7534,0.6914,3.000,3.606,2.828
BRATS_33436.nii.gz,0.8671,0.7805,0.7413,3.000,3.162,2.000
BRATS_33437.nii.gz,0.8714,0.7577,0.7421,2.854,3.162,2.000
BRATS_33438.nii.gz,0.8777,0.7729,0.6805,2.000,2.957,5.000
BRATS_33439.nii.gz,0.8810,0.7604,0.7154,1.414,2.680,6.074
BRATS_33440.nii.gz,0.8343,0.7945,0.7343,2.236,2.236,9.849
BRATS_33441.nii.gz,0.8160,0.7922,0.8000,2.828,3.000,10.027
