name,dc_whole,dc_core,dc_enh,hd95_whole,hd95_core,hd95_enh
BRATS_32609.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_32610.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_32611.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_32760.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_32761.nii.gz,0.0000,0.0000,1.0000,32.070,32.070,0.000
BRATS_32762.nii.gz,0.0215,0.0215,0.0000,15.198,15.198,373.129
BRATS_32763.nii.gz,0.1739,0.1739,1.0000,10.539,10.539,0.000
BRATS_32764.nii.gz,0.1860,0.1860,1.0000,10.296,10.296,0.000
BRATS_32765.nii.gz,0.3575,0.3575,1.0000,15.933,15.933,0.000
BRATS_32766.nii.gz,0.2992,0.2992,1.0000,16.054,16.054,0.000
BRATS_32767.nii.gz,0.3891,0.3891,1.0000,12.206,12.206,0.000
BRATS_32768.nii.gz,0.4886,0.4886,1.0000,7.071,7.071,0.000
BRATS_32769.nii.gz,0.5117,0.5117,1.0000,9.487,9.487,0.000
BRATS_32770.nii.gz,0.6801,0.6801,1.0000,7.000,7.000,0.000
BRATS_32771.nii.gz,0.7208,0.7208,1.0000,6.202,6.202,0.000
BRATS_32772.nii.gz,0.7480,0.7480,1.0000,3.606,3.606,0.000
BRATS_32773.nii.gz,0.7639,0.7639,1.0000,5.256,5.256,0.000
BRATS_32774.nii.gz,0.7940,0.7940,1.0000,2.828,2.828,0.000
BRATS_32775.nii.gz,0.7972,0.7972,1.0000,2.000,2.000,0.000
BRATS_32776.nii.gz,0.8324,0.8324,1.0000,2.000,2.000,0.000
BRATS_32777.nii.gz,0.8085,0.8085,1.0000,2.236,2.236,0.000
BRATS_32778.nii.gz,0.8296,0.8296,0.0000,2.236,2.236,373.129
BRATS_32779.nii.gz,0.8367,0.8412,0.0000,2.828,2.828,373.129
BRATS_32928.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_32929.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_32930.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_32931.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_32932.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_32933.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_32934.nii.gz,0.0567,0.0567,1.0000,23.767,23.767,0.000
BRATS_32935.nii.gz,0.3622,0.3622,1.0000,20.605,20.605,0.000
BRATS_32936.nii.gz,0.4944,0.4944,1.0000,18.226,18.226,0.000
BRATS_32937.nii.gz,0.5097,0.5097,1.0000,13.791,13.791,0.000
BRATS_32938.nii.gz,0.6013,0.6013,1.0000,11.106,11.106,0.000
BRATS_32939.nii.gz,0.5656,0.5656,1.0000,8.859,8.859,0.000
BRATS_32940.nii.gz,0.5663,0.5663,1.0000,8.944,8.944,0.000
BRATS_32941.nii.gz,0.6208,0.6208,0.8421,8.972,8.972,2.047
BRATS_32942.nii.gz,0.6320,0.6293,0.8163,9.000,9.000,10.035
BRATS_32943.nii.gz,0.6802,0.6696,0.8514,9.423,9.455,1.000
BRATS_32944.nii.gz,0.6890,0.6622,0.8581,10.198,10.168,1.000
BRATS_32945.nii.gz,0.7660,0.6877,0.8362,5.385,5.831,2.000
BRATS_32946.nii.gz,0.7622,0.6677,0.8040,6.021,6.325,8.654
BRATS_32947.nii.gz,0.7508,0.6340,0.7366,5.000,5.657,8.000
BRATS_33096.nii.gz,0.0000,0.0000,0.0000,373.129,373.129,373.129
BRATS_33097.nii.gz,0.0000,0.0000,0.0000,373.129,373.129,373.129
BRATS_33098.nii.gz,0.0000,0.0000,0.0000,373.129,373.129,373.129
BRATS_33099.nii.gz,0.0000,0.0000,0.0000,373.129,373.129,373.129
BRATS_33100.nii.gz,0.0216,0.0223,0.0000,14.121,14.160,373.129
BRATS_33101.nii.gz,0.2651,0.2426,0.0317,9.450,9.479,12.485
BRATS_33102.nii.gz,0.4457,0.4149,0.5243,8.000,8.031,9.192
BRATS_33103.nii.gz,0.5114,0.4773,0.6316,8.402,8.485,9.121
BRATS_33104.nii.gz,0.6230,0.6009,0.6705,6.403,6.403,9.620
