name,dc_whole,dc_core,dc_enh,hd95_whole,hd95_core,hd95_enh
BRATS_33282.nii.gz,0.0000,1.0000,1.0000,373.129,0.000,0.000
BRATS_33283.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33432.nii.gz,0.8723,0.7849,0.8450,2.236,3.000,1.000
BRATS_33433.nii.gz,0.9248,0.8359,0.8203,1.000,1.414,1.207
BRATS_33434.nii.gz,0.9055,0.7786,0.7233,2.000,2.828,2.000
BRATS_33435.nii.gz,0.8786,0.7628,0.7156,3.000,3.606,2.236
BRATS_33436.nii.gz,0.8597,0.7688,0.7599,3.146,3.606,2.000
BRATS_33437.nii.gz,0.8711,0.7704,0.8040,3.000,3.606,1.414
BRATS_33438.nii.gz,0.8628,0.7580,0.6964,3.606,4.000,4.392
BRATS_33439.nii.gz,0.8488,0.7330,0.7531,3.000,4.000,6.000
BRATS_33440.nii.gz,0.8195,0.7699,0.7368,3.000,3.162,9.055
BRATS_33441.nii.gz,0.7956,0.7761,0.8255,3.606,3.606,9.849
BRATS_33442.nii.gz,0.7787,0.7617,0.7846,4.000,4.000,2.000
BRATS_33443.nii.gz,0.7690,0.7598,0.8365,4.123,4.123,1.414
BRATS_33444.nii.gz,0.7511,0.7400,0.7704,5.000,5.000,1.414
BRATS_33445.nii.gz,0.7943,0.7861,0.7640,4.472,4.472,1.414
BRATS_33446.nii.gz,0.8036,0.7947,0.5625,4.055,4.111,2.106
BRATS_33447.nii.gz,0.8605,0.8614,0.0000,2.000,2.000,373.129
BRATS_33448.nii.gz,0.7667,0.7667,0.0000,5.000,5.000,373.129
BRATS_33449.nii.gz,0.8326,0.8335,1.0000,2.974,2.983,0.000
BRATS_33450.nii.gz,0.8628,0.8628,1.0000,2.000,2.000,0.000
BRATS_33451.nii.gz,0.8517,0.8517,1.0000,6.420,6.420,0.000
BRATS_33600.nii.gz,0.8052,0.7834,0.7500,2.000,2.828,2.051
BRATS_33601.nii.gz,0.7661,0.7633,0.7500,2.236,2.236,8.183
BRATS_33602.nii.gz,0.6747,0.6737,0.7640,4.000,4.000,9.774
BRATS_33603.nii.gz,0.8077,0.7555,0.8083,2.828,3.000,1.649
BRATS_33604.nii.gz,0.8656,0.8338,0.8794,2.000,2.000,1.000
BRATS_33605.nii.gz,0.8580,0.8062,0.8350,2.236,2.769,1.000
BRATS_33606.nii.gz,0.9003,0.8377,0.8396,1.000,1.414,1.000
BRATS_33607.nii.gz,0.9099,0.8455,0.8385,1.000,1.414,1.000
BRATS_33608.nii.gz,0.9151,0.8494,0.8735,1.000,1.290,1.000
BRATS_33609.nii.gz,0.9014,0.8402,0.8768,1.000,1.414,1.000
BRATS_33610.nii.gz,0.9130,0.8604,0.8870,1.000,1.000,1.000
BRATS_33611.nii.gz,0.9141,0.8562,0.8556,1.000,1.000,1.000
BRATS_33612.nii.gz,0.9192,0.8589,0.8457,1.000,1.000,1.000
BRATS_33613.nii.gz,0.9193,0.8602,0.8762,1.000,1.000,1.000
BRATS_33614.nii.gz,0.9147,0.8647,0.8899,1.000,1.000,1.000
BRATS_33615.nii.gz,0.9190,0.8757,0.8744,1.000,1.000,1.000
BRATS_33616.nii.gz,0.9025,0.8718,0.9011,1.000,1.000,1.000
BRATS_33617.nii.gz,0.8944,0.8533,0.8625,1.000,1.414,1.000
BRATS_33618.nii.gz,0.9205,0.8618,0.8542,1.000,1.000,1.000
BRATS_33619.nii.gz,0.9251,0.9007,0.8851,1.000,1.000,1.000
BRATS_33768.nii.gz,0.9223,0.8716,0.8633,1.000,1.000,1.000
BRATS_33769.nii.gz,0.8966,0.8473,0.8912,1.414,2.000,1.000
BRATS_33770.nii.gz,0.8835,0.8371,0.8794,2.000,2.000,1.000
BRATS_33771.nii.gz,0.8840,0.8427,0.8934,2.000,2.236,1.000
BRATS_33772.nii.gz,0.8805,0.8324,0.8698,2.000,2.236,1.000
BRATS_33773.nii.gz,0.8743,0.8406,0.9068,2.012,2.236,1.000
BRATS_33774.nii.gz,0.8965,0.8700,0.9201,1.414,2.000,1.000
BRATS_33775.nii.gz,0.8879,0.8597,0.9027,2.000,2.000,1.000
BRATS_33776.nii.gz,0.9140,0.8938,0.9071,1.000,1.000,1.000
BRATS_33777.nii.gz,0.9191,0.8946,0.9041,1.000,1.000,1.000
BRATS_33778.nii.gz,0.9239,0.8982,0.8885,1.000,1.000,1.000
BRATS_33779.nii.gz,0.9058,0.8863,0.9000,1.000,1.000,1.000
BRATS_33780.nii.gz,0.8904,0.8725,0.8939,1.414,1.414,1.000
BRATS_33781.nii.gz,0.8923,0.8810,0.9377,1.414,1.414,1.000
BRATS_33782.nii.gz,0.9214,0.9187,0.9458,1.000,1.000,1.000
BRATS_33783.nii.gz,0.9199,0.9167,0.9561,1.000,1.000,0.000
BRATS_33784.nii.gz,0.8893,0.8837,0.8349,1.414,1.414,2.000
BRATS_33785.nii.gz,0.8662,0.8637,0.7238,1.414,1.414,4.243
BRATS_33786.nii.gz,0.8465,0.8442,0.7785,2.236,2.236,1.766
BRATS_33787.nii.gz,0.8493,0.8497,0.5278,2.236,2.236,3.000
BRATS_33936.nii.gz,0.7997,0.6569,0.6629,5.000,6.325,5.831
BRATS_33937.nii.gz,0.7699,0.6140,0.6584,8.062,8.544,5.831
BRATS_33938.nii.gz,0.8135,0.6494,0.6861,5.099,6.380,6.000
BRATS_33939.nii.gz,0.8404,0.6539,0.7256,4.123,6.000,6.000
BRATS_33940.nii.gz,0.8072,0.6122,0.7155,7.616,8.594,5.831
BRATS_33941.nii.gz,0.8393,0.6578,0.7567,4.012,6.083,4.472
BRATS_33942.nii.gz,0.8297,0.6636,0.7685,4.123,6.325,4.243
BRATS_33943.nii.gz,0.8440,0.6884,0.7576,4.000,5.385,3.162
BRATS_33944.nii.gz,0.8534,0.7169,0.7867,3.162,4.472,3.000
BRATS_33945.nii.gz,0.8761,0.7063,0.7526,2.828,5.000,3.606
BRATS_33946.nii.gz,0.8140,0.6430,0.7198,4.000,6.325,3.162
BRATS_33947.nii.gz,0.8323,0.6501,0.6713,4.000,5.657,3.606
BRATS_33948.nii.gz,0.8596,0.6595,0.7038,2.828,4.123,3.000
BRATS_33949.nii.gz,0.8442,0.6374,0.7079,3.000,4.123,2.828
BRATS_33950.nii.gz,0.8475,0.6493,0.7316,2.991,4.000,2.236
BRATS_33951.nii.gz,0.8144,0.6184,0.7239,3.162,4.472,3.162
BRATS_33952.nii.gz,0.8416,0.6713,0.7705,3.000,4.123,2.236
BRATS_33953.nii.gz,0.8838,0.7400,0.8069,2.000,3.162,2.000
BRATS_33954.nii.gz,0.8749,0.7388,0.8423,2.236,4.000,1.414
BRATS_33955.nii.gz,0.8656,0.6982,0.8390,2.236,5.000,2.000
BRATS_34104.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34105.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34106.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34107.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34108.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34109.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34110.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34111.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34112.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34113.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34114.nii.gz,0.0000,0.0000,1.0000,38.331,38.331,0.000
BRATS_34115.nii.gz,0.0000,0.0000,1.0000,39.484,39.484,0.000
BRATS_34116.nii.gz,0.0000,0.0000,1.0000,40.435,40.435,0.000
BRATS_34117.nii.gz,0.0000,0.0000,1.0000,38.157,38.157,0.000
BRATS_34118.nii.gz,0.0000,0.0000,1.0000,39.010,39.010,0.000
BRATS_34119.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34120.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34121.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34122.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34123.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34272.nii.gz,0.7799,0.6675,0.9064,10.770,12.010,1.000
BRATS_34273.nii.gz,0.8164,0.7008,0.8939,4.243,7.000,1.000
BRATS_34274.nii.gz,0.8446,0.7368,0.9161,2.828,3.901,1.000
BRATS_34275.nii.gz,0.8512,0.7464,0.9188,3.000,5.766,1.000
BRATS_34276.nii.gz,0.8524,0.7070,0.8731,3.000,8.000,1.000
BRATS_34277.nii.gz,0.8534,0.7144,0.8799,2.828,3.606,1.000
BRATS_34278.nii.gz,0.8414,0.7114,0.9050,2.828,3.606,1.000
BRATS_34279.nii.gz,0.8484,0.7282,0.9181,2.828,3.606,1.000
BRATS_34280.nii.gz,0.8491,0.7233,0.9017,2.236,3.000,1.000
BRATS_34281.nii.gz,0.8431,0.7095,0.8867,2.828,3.606,1.000
BRATS_34282.nii.gz,0.8234,0.7030,0.9034,3.000,4.000,1.000
BRATS_34283.nii.gz,0.8311,0.7005,0.9020,3.000,4.000,1.000
BRATS_34284.nii.gz,0.8391,0.7194,0.8880,2.828,3.162,1.000
BRATS_34285.nii.gz,0.8493,0.7353,0.8790,3.000,4.123,1.000
BRATS_34286.nii.gz,0.8574,0.7640,0.8927,3.000,3.473,1.000
BRATS_34287.nii.gz,0.8719,0.7946,0.9084,2.974,2.828,1.000
BRATS_34288.nii.gz,0.8857,0.8041,0.8972,2.000,2.828,1.000
BRATS_34289.nii.gz,0.8851,0.8140,0.9072,2.000,2.236,1.000
BRATS_34290.nii.gz,0.8806,0.8170,0.8985,2.236,3.000,1.000
BRATS_34291.nii.gz,0.8731,0.8194,0.9134,2.236,3.000,1.000
BRATS_34440.nii.gz,0.0000,0.0000,0.0000,373.129,373.129,373.129
BRATS_34441.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34442.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34443.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34444.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34445.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34446.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34447.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34448.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34449.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34450.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34451.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34452.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34453.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34454.nii.gz,0.0256,0.0256,1.0000,12.255,12.255,0.000
BRATS_34455.nii.gz,0.1308,0.1308,1.0000,11.335,11.335,0.000
BRATS_34456.nii.gz,0.1000,0.1007,1.0000,12.377,12.826,0.000
BRATS_34457.nii.gz,0.3316,0.3226,1.0000,8.585,8.588,0.000
BRATS_34458.nii.gz,0.3208,0.3208,1.0000,9.650,9.650,0.000
BRATS_34459.nii.gz,0.3735,0.3735,1.0000,10.218,10.218,0.000
BRATS_34608.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34609.nii.gz,0.0000,0.0000,1.0000,21.178,21.178,0.000
BRATS_34610.nii.gz,0.1489,0.1489,1.0000,17.622,17.622,0.000
BRATS_34611.nii.gz,0.1575,0.1502,1.0000,16.179,16.186,0.000
BRATS_34612.nii.gz,0.3552,0.3507,1.0000,15.108,15.113,0.000
BRATS_34613.nii.gz,0.5878,0.5878,1.0000,7.000,7.000,0.000
BRATS_34614.nii.gz,0.7065,0.7065,1.0000,5.099,5.099,0.000
BRATS_34615.nii.gz,0.8223,0.8219,1.0000,6.403,6.403,0.000
BRATS_34616.nii.gz,0.8399,0.8399,1.0000,5.089,5.089,0.000
BRATS_34617.nii.gz,0.7731,0.7731,1.0000,2.991,2.991,0.000
BRATS_34618.nii.gz,0.8076,0.8076,1.0000,2.828,2.828,0.000
BRATS_34619.nii.gz,0.8171,0.8176,1.0000,2.236,2.236,0.000
BRATS_34620.nii.gz,0.8464,0.8459,0.0000,2.000,2.000,2.177
BRATS_34621.nii.gz,0.8398,0.8374,0.6667,2.236,2.236,15.725
BRATS_34622.nii.gz,0.7878,0.7830,0.8529,3.606,3.606,1.269
BRATS_34623.nii.gz,0.8627,0.8527,0.7313,2.000,2.000,4.000
BRATS_34624.nii.gz,0.8891,0.8625,0.8382,1.414,1.414,2.000
BRATS_34625.nii.gz,0.8845,0.8629,0.8962,1.414,1.414,1.000
BRATS_34626.nii.gz,0.8716,0.8561,0.9043,2.000,2.059,1.000
BRATS_34627.nii.gz,0.8633,0.8497,0.8997,2.000,2.000,1.000
BRATS_34776.nii.gz,0.8532,0.8229,0.9056,2.000,2.236,1.000
BRATS_34777.nii.gz,0.8585,0.8293,0.8814,2.000,2.000,1.000
BRATS_34778.nii.gz,0.8581,0.8212,0.8696,2.000,2.000,1.000
BRATS_34779.nii.gz,0.8770,0.8552,0.9064,1.414,1.414,1.000
BRATS_34780.nii.gz,0.8850,0.8615,0.9260,1.414,1.414,1.000
BRATS_34781.nii.gz,0.8834,0.8634,0.9329,1.414,1.414,1.000
BRATS_34782.nii.gz,0.8452,0.8209,0.9236,2.236,2.828,1.000
BRATS_34783.nii.gz,0.8180,0.7917,0.8873,7.071,8.515,1.000
BRATS_34784.nii.gz,0.7949,0.7700,0.9020,9.055,10.770,1.000
BRATS_34785.nii.gz,0.8032,0.7823,0.8968,10.723,17.200,1.000
BRATS_34786.nii.gz,0.7862,0.7676,0.9195,23.097,24.470,1.000
BRATS_34787.nii.gz,0.7616,0.7480,0.9008,26.401,26.791,1.000
BRATS_34788.nii.gz,0.7454,0.7363,0.9422,26.368,26.401,1.000
BRATS_34789.nii.gz,0.7572,0.7517,0.9254,23.508,23.580,1.000
BRATS_34790.nii.gz,0.7957,0.7908,0.9412,5.099,5.099,1.000
BRATS_34791.nii.gz,0.7875,0.7824,0.8539,8.000,8.000,1.000
BRATS_34792.nii.gz,0.7549,0.7532,0.5333,9.899,9.899,2.236
BRATS_34793.nii.gz,0.6168,0.6156,0.4000,16.217,16.229,18.806
BRATS_34794.nii.gz,0.5306,0.5292,1.0000,27.639,27.649,0.000
