name,dc_whole,dc_core,dc_enh,hd95_whole,hd95_core,hd95_enh
BRATS_33105.nii.gz,0.5780,0.5040,0.6211,8.062,8.485,8.602
BRATS_33106.nii.gz,0.5091,0.4190,0.5521,11.247,11.402,11.280
BRATS_33107.nii.gz,0.4980,0.4500,0.5283,10.227,10.450,12.495
BRATS_33108.nii.gz,0.4497,0.4264,0.4884,8.485,8.944,14.354
BRATS_33109.nii.gz,0.5839,0.5007,0.5309,5.657,5.915,12.077
BRATS_33110.nii.gz,0.6176,0.5963,0.6005,6.403,6.708,10.020
BRATS_33111.nii.gz,0.6674,0.6632,0.5483,5.099,5.099,8.228
BRATS_33112.nii.gz,0.6645,0.6401,0.5642,4.000,4.472,7.616
BRATS_33113.nii.gz,0.7644,0.5877,0.6235,4.380,5.494,5.000
BRATS_33114.nii.gz,0.8450,0.6720,0.7493,3.073,4.426,2.236
BRATS_33115.nii.gz,0.8455,0.7149,0.8387,2.236,3.561,1.000
BRATS_33264.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33265.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33266.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33267.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33268.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33269.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33270.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33271.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33272.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33273.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33274.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33275.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33276.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33277.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33278.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33279.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33280.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33281.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33282.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
