name,dc_whole,dc_core,dc_enh,hd95_whole,hd95_core,hd95_enh
BRATS_33779.nii.gz,0.9182,0.8980,0.9082,1.000,1.000,1.000
BRATS_33780.nii.gz,0.9093,0.8912,0.9053,1.414,1.414,1.000
BRATS_33781.nii.gz,0.8825,0.8707,0.9319,2.828,2.828,1.000
BRATS_33782.nii.gz,0.9235,0.9209,0.9507,1.000,1.000,0.000
BRATS_33783.nii.gz,0.9086,0.9038,0.9351,1.414,1.414,1.000
BRATS_33784.nii.gz,0.8925,0.8855,0.8462,2.000,2.000,2.236
BRATS_33785.nii.gz,0.8783,0.8749,0.8050,2.000,2.000,4.000
BRATS_33786.nii.gz,0.8612,0.8603,0.8668,3.000,3.000,1.414
BRATS_33787.nii.gz,0.8819,0.8836,0.8194,2.000,2.000,2.000
BRATS_33936.nii.gz,0.8146,0.7102,0.6644,6.083,6.403,10.007
BRATS_33937.nii.gz,0.7678,0.6699,0.6689,9.849,10.000,10.000
BRATS_33938.nii.gz,0.7876,0.7232,0.6506,8.000,8.246,10.469
BRATS_33939.nii.gz,0.8103,0.7397,0.6680,7.616,8.062,10.102
BRATS_33940.nii.gz,0.7983,0.7264,0.6932,9.487,10.050,8.602
BRATS_33941.nii.gz,0.8145,0.7575,0.7572,7.000,7.000,7.532
BRATS_33942.nii.gz,0.8494,0.7504,0.7767,5.099,6.083,7.071
BRATS_33943.nii.gz,0.8063,0.7725,0.7759,7.211,5.657,6.000
BRATS_33944.nii.gz,0.7790,0.7272,0.7525,10.000,8.062,8.602
BRATS_33945.nii.gz,0.7617,0.6845,0.7205,10.630,10.686,10.770
BRATS_33946.nii.gz,0.7334,0.6078,0.6657,11.180,13.986,15.652
BRATS_33947.nii.gz,0.7458,0.6188,0.6337,8.544,10.296,12.649
BRATS_33948.nii.gz,0.7281,0.5935,0.6935,8.000,11.106,7.211
BRATS_33949.nii.gz,0.7731,0.6145,0.7066,7.000,8.062,7.134
BRATS_33950.nii.gz,0.7824,0.6302,0.7437,7.000,8.544,5.657
BRATS_33951.nii.gz,0.8048,0.6470,0.7133,5.385,6.325,10.296
BRATS_33952.nii.gz,0.7892,0.6603,0.7512,6.325,7.071,10.074
BRATS_33953.nii.gz,0.8000,0.6477,0.7931,7.000,7.810,3.606
BRATS_33954.nii.gz,0.8406,0.5998,0.7823,6.037,10.630,10.000
BRATS_33955.nii.gz,0.8294,0.5663,0.7865,6.083,11.000,12.000
BRATS_34104.nii.gz,0.0000,0.0000,0.0000,373.129,373.129,373.129
BRATS_34105.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34106.nii.gz,0.0000,0.0000,0.0000,373.129,373.129,373.129
BRATS_34107.nii.gz,0.0000,0.0000,0.0000,373.129,373.129,373.129
BRATS_34108.nii.gz,0.0000,0.0000,0.0000,373.129,373.129,373.129
BRATS_34109.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34110.nii.gz,0.0000,1.0000,1.0000,373.129,0.000,0.000
BRATS_34111.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34112.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34113.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34114.nii.gz,0.0000,0.0000,1.0000,51.875,51.879,0.000
BRATS_34115.nii.gz,0.0000,0.0000,1.0000,52.668,52.704,0.000
BRATS_34116.nii.gz,0.0000,0.0000,1.0000,56.587,56.587,0.000
BRATS_34117.nii.gz,0.0000,0.0000,1.0000,57.749,57.749,0.000
BRATS_34118.nii.gz,0.0000,0.0000,1.0000,59.930,60.006,0.000
BRATS_34119.nii.gz,0.0000,0.0000,1.0000,65.000,65.000,0.000
BRATS_34120.nii.gz,0.0000,0.0000,1.0000,65.025,65.025,0.000
BRATS_34121.nii.gz,0.0000,0.0000,1.0000,64.216,64.216,0.000
BRATS_34122.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34123.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34272.nii.gz,0.7920,0.6818,0.8854,16.125,17.720,1.000
BRATS_34273.nii.gz,0.8502,0.7397,0.8830,5.000,9.055,1.000
BRATS_34274.nii.gz,0.8564,0.7495,0.9072,4.123,7.043,1.000
BRATS_34275.nii.gz,0.8413,0.7302,0.8930,7.000,13.000,1.000
BRATS_34276.nii.gz,0.8593,0.7113,0.8533,6.352,12.000,1.000
BRATS_34277.nii.gz,0.8750,0.7492,0.8847,4.000,5.040,1.000
BRATS_34278.nii.gz,0.8772,0.7603,0.8845,3.606,5.000,1.000
BRATS_34279.nii.gz,0.8834,0.7539,0.8807,3.000,4.243,1.000
BRATS_34280.nii.gz,0.8869,0.7491,0.8788,3.000,4.000,1.000
BRATS_34281.nii.gz,0.8929,0.7467,0.8755,2.828,4.000,1.000
BRATS_34282.nii.gz,0.8955,0.7715,0.8903,2.828,4.000,1.000
BRATS_34283.nii.gz,0.9060,0.8026,0.9220,2.000,3.162,1.000
BRATS_34284.nii.gz,0.9141,0.8232,0.9292,2.000,3.000,1.000
BRATS_34285.nii.gz,0.9152,0.8222,0.8910,1.414,3.000,1.000
BRATS_34286.nii.gz,0.9158,0.8375,0.8977,2.000,2.236,1.000
BRATS_34287.nii.gz,0.9197,0.8446,0.9079,1.414,2.000,1.000
BRATS_34288.nii.gz,0.9220,0.8433,0.9060,1.414,2.000,1.000
BRATS_34289.nii.gz,0.9216,0.8473,0.9148,1.000,2.000,1.000
BRATS_34290.nii.gz,0.9135,0.8387,0.9002,2.000,2.000,1.000
BRATS_34291.nii.gz,0.9040,0.8319,0.8917,2.236,2.000,1.000
BRATS_34440.nii.gz,0.0000,0.0000,0.0000,373.129,373.129,373.129
BRATS_34441.nii.gz,0.0000,0.0000,0.0000,373.129,373.129,373.129
BRATS_34442.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34443.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34444.nii.gz,0.0000,0.0000,0.0000,373.129,373.129,373.129
BRATS_34445.nii.gz,0.0000,0.0000,0.0000,373.129,373.129,373.129
BRATS_34446.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34447.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34448.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34449.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34450.nii.gz,0.0000,0.0000,1.0000,16.342,16.342,0.000
BRATS_34451.nii.gz,0.0000,0.0000,1.0000,12.621,12.621,0.000
BRATS_34452.nii.gz,0.0000,0.0000,1.0000,6.325,6.325,0.000
BRATS_34453.nii.gz,0.0946,0.0946,1.0000,13.791,13.791,0.000
BRATS_34454.nii.gz,0.3600,0.3600,1.0000,7.186,7.186,0.000
BRATS_34455.nii.gz,0.4510,0.4418,1.0000,5.385,5.385,0.000
BRATS_34456.nii.gz,0.4450,0.4450,1.0000,7.018,7.018,0.000
BRATS_34457.nii.gz,0.6042,0.6028,1.0000,5.000,5.000,0.000
BRATS_34458.nii.gz,0.6599,0.6540,1.0000,5.000,5.000,0.000
BRATS_34459.nii.gz,0.7494,0.7444,1.0000,4.123,4.472,0.000
BRATS_34608.nii.gz,0.0000,0.0000,1.0000,25.056,25.056,0.000
BRATS_34609.nii.gz,0.0000,0.0000,1.0000,22.724,22.731,0.000
BRATS_34610.nii.gz,0.2154,0.2050,1.0000,22.211,22.235,0.000
BRATS_34611.nii.gz,0.2500,0.2500,0.0000,21.502,21.502,373.129
BRATS_34612.nii.gz,0.4311,0.4265,0.0000,20.451,20.484,373.129
BRATS_34613.nii.gz,0.4682,0.4685,1.0000,17.089,17.091,0.000
BRATS_34614.nii.gz,0.5284,0.5269,0.0000,12.083,12.083,373.129
BRATS_34615.nii.gz,0.4940,0.4907,0.0000,12.649,12.649,373.129
BRATS_34616.nii.gz,0.7077,0.7029,0.0000,9.487,9.487,373.129
BRATS_34617.nii.gz,0.6840,0.6804,1.0000,6.000,6.000,0.000
BRATS_34618.nii.gz,0.6816,0.6762,0.0000,5.657,5.657,373.129
BRATS_34619.nii.gz,0.7023,0.6991,1.0000,8.000,8.062,0.000
BRATS_34620.nii.gz,0.7211,0.7203,0.5455,11.597,11.662,9.400
BRATS_34621.nii.gz,0.8172,0.8150,0.8000,5.000,5.000,1.000
BRATS_34622.nii.gz,0.8000,0.7969,0.8590,5.385,5.385,2.059
BRATS_34623.nii.gz,0.8492,0.8427,0.7435,2.828,2.828,3.473
BRATS_34624.nii.gz,0.8838,0.8573,0.8639,2.236,2.828,1.186
BRATS_34625.nii.gz,0.8673,0.8499,0.9012,3.000,3.000,1.000
BRATS_34626.nii.gz,0.8680,0.8523,0.9057,2.828,3.000,1.000
BRATS_34627.nii.gz,0.8593,0.8454,0.9356,3.406,3.606,1.000
BRATS_34776.nii.gz,0.8545,0.8273,0.9167,2.828,3.162,1.000
BRATS_34777.nii.gz,0.8609,0.8348,0.9124,2.828,2.828,1.000
BRATS_34778.nii.gz,0.8533,0.8214,0.8931,3.000,3.000,1.000
BRATS_34779.nii.gz,0.8582,0.8352,0.9279,2.828,3.000,1.000
BRATS_34780.nii.gz,0.8748,0.8534,0.9397,2.236,2.236,1.000
BRATS_34781.nii.gz,0.8610,0.8399,0.9532,2.236,2.828,0.000
BRATS_34782.nii.gz,0.8289,0.8041,0.9277,3.162,3.606,1.000
BRATS_34783.nii.gz,0.8008,0.7746,0.9325,5.856,6.403,1.000
BRATS_34784.nii.gz,0.7908,0.7680,0.9327,8.544,9.439,1.000
BRATS_34785.nii.gz,0.8009,0.7822,0.9355,7.211,9.943,1.000
BRATS_34786.nii.gz,0.8057,0.7915,0.9404,30.600,31.582,1.000
BRATS_34787.nii.gz,0.7956,0.7811,0.9587,32.912,33.354,0.000
BRATS_34788.nii.gz,0.7960,0.7852,0.9531,32.912,33.220,0.000
BRATS_34789.nii.gz,0.8028,0.7981,0.9597,31.313,31.488,0.000
BRATS_34790.nii.gz,0.8104,0.8054,0.9468,6.119,6.325,1.000
BRATS_34791.nii.gz,0.8164,0.8126,0.8774,6.058,6.252,1.000
BRATS_34792.nii.gz,0.7788,0.7761,0.6118,11.375,11.402,2.710
BRATS_34793.nii.gz,0.7145,0.7142,0.8333,23.490,23.499,1.000
BRATS_34794.nii.gz,0.7245,0.7224,1.0000,30.000,30.000,0.000
