name,dc_whole,dc_core,dc_enh,hd95_whole,hd95_core,hd95_enh
BRATS_33105.nii.gz,0.5764,0.5211,0.6000,12.042,12.133,13.928
BRATS_33106.nii.gz,0.4766,0.4277,0.5303,19.235,19.698,17.038
BRATS_33107.nii.gz,0.4867,0.4467,0.5662,14.318,15.243,18.772
BRATS_33108.nii.gz,0.5192,0.4522,0.5652,9.220,9.899,12.128
BRATS_33109.nii.gz,0.7164,0.5702,0.5708,6.708,7.256,11.000
BRATS_33110.nii.gz,0.6522,0.6005,0.5513,7.071,7.810,9.862
BRATS_33111.nii.gz,0.6949,0.6576,0.6620,6.325,7.099,6.883
BRATS_33112.nii.gz,0.7762,0.6091,0.6833,6.325,7.635,5.983
BRATS_33113.nii.gz,0.7803,0.5792,0.6611,5.831,7.211,5.467
BRATS_33114.nii.gz,0.8239,0.6325,0.7903,5.822,7.616,2.236
BRATS_33115.nii.gz,0.8381,0.6689,0.7747,5.839,8.062,3.162
BRATS_33264.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33265.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33266.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33267.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33268.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33269.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33270.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33271.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33272.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_33273.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33274.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_33275.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
